Province,Stakeholder,District,Product,Reporting Rate,Consumption,AMC,SOH Dist,Rrate,Total HF,SOF lvl,SOH Field
Sindh,PWD,Karachi Central,3-Month Inj,01-08-17,920,946.67,5378,2,82,7616,2238
Sindh,PWD,Karachi Central,3-Month Inj,01-09-17,963,967.67,0,1,82,2325,2325
Sindh,PWD,Karachi Central,COC,01-01-17,1497,1385.67,2976,5,40,5410,2434
Sindh,PWD,Karachi Central,COC,01-02-17,1499,1434,3120,2,82,4871,1751
Sindh,PWD,Karachi Central,COC,01-03-17,1380,1458.67,621,5,40,3491,2870
Sindh,PWD,Karachi Central,COC,01-04-17,1378,1419,14961,2,82,16423,1462
Sindh,PWD,Karachi Central,COC,01-05-17,1402,1386.67,11745,2,82,15021,3276
Sindh,PWD,Karachi Central,COC,01-06-17,1159,1313,11589,2,82,13862,2273
Sindh,PWD,Karachi Central,COC,01-07-17,1309,1290,9969,2,82,12553,2584
Sindh,PWD,Karachi Central,COC,01-08-17,1235,1234.33,8949,2,82,11318,2369
Sindh,PWD,Karachi Central,COC,01-09-17,1278,1274,0,1,82,2423,2423
Sindh,PWD,Karachi Central,Condom,01-01-17,57609,55242.67,54600,5,40,157143,102543
Sindh,PWD,Karachi Central,Condom,01-02-17,52152,53841.67,151800,2,82,216991,65191
Sindh,PWD,Karachi Central,Condom,01-03-17,51558,53773,74000,5,40,165433,91433
Sindh,PWD,Karachi Central,Condom,01-04-17,53578,52429.33,206000,2,82,267855,61855
Sindh,PWD,Karachi Central,Condom,01-05-17,52474,52536.67,125300,2,82,215381,90081
Sindh,PWD,Karachi Central,Condom,01-06-17,44049,50033.67,111400,2,82,171332,59932
Sindh,PWD,Karachi Central,Condom,01-07-17,50149,48890.67,46000,2,82,121183,75183
Sindh,PWD,Karachi Central,Condom,01-08-17,50057,48085,7930,2,82,71126,63196
Sindh,PWD,Karachi Central,Condom,01-09-17,50586,50264,0,1,82,51910,51910
Sindh,PWD,Karachi Central,Copper-T-380A,01-01-17,108,114.67,89,5,40,291,202
Sindh,PWD,Karachi Central,Copper-T-380A,01-02-17,92,103.67,348,2,82,499,151
Sindh,PWD,Karachi Central,Copper-T-380A,01-03-17,89,96.33,230,5,40,419,189
Sindh,PWD,Karachi Central,Copper-T-380A,01-04-17,82,87.67,1065,2,82,1237,172
Sindh,PWD,Karachi Central,Copper-T-380A,01-05-17,92,87.67,790,2,82,1145,355
Sindh,PWD,Karachi Central,Copper-T-380A,01-06-17,66,80,785,2,82,1079,294
Sindh,PWD,Karachi Central,Copper-T-380A,01-07-17,91,83,720,2,82,988,268
Sindh,PWD,Karachi Central,Copper-T-380A,01-08-17,93,83.33,600,2,82,895,295
Sindh,PWD,Karachi Central,Copper-T-380A,01-09-17,96,93.33,0,1,82,315,315
Sindh,PWD,Karachi Central,Disposable Syringes 5ml,01-07-17,0,0,0,1,82,0,0
Sindh,PWD,Karachi Central,ECP,01-01-17,15,31,0,5,40,25,25
Sindh,PWD,Karachi Central,ECP,01-02-17,10,10.33,1290,2,82,1335,45
Sindh,PWD,Karachi Central,ECP,01-03-17,59,28,999,5,40,1276,277
Sindh,PWD,Karachi Central,ECP,01-04-17,63,44,929,2,82,1203,274
Sindh,PWD,Karachi Central,ECP,01-05-17,90,70.67,704,2,82,1113,409
Sindh,PWD,Karachi Central,ECP,01-06-17,116,89.67,694,2,82,997,303
Sindh,PWD,Karachi Central,ECP,01-07-17,149,118.33,434,2,82,848,414
Sindh,PWD,Karachi Central,ECP,01-08-17,113,126,214,2,82,735,521
Sindh,PWD,Karachi Central,ECP,01-09-17,126,129.33,0,1,82,435,435
Sindh,PWD,Karachi Central,Female,01-01-17,151,149.33,0,3,40,0,0
Sindh,PWD,Karachi Central,Female,01-02-17,178,151.67,0,1,82,0,0
Sindh,PWD,Karachi Central,Female,01-03-17,152,160.33,0,3,40,0,0
Sindh,PWD,Karachi Central,Female,01-04-17,143,157.67,0,3,40,0,0
Sindh,PWD,Karachi Central,Female,01-05-17,150,148.33,0,3,40,0,0
Sindh,PWD,Karachi Central,Female,01-06-17,100,131,0,1,82,0,0
Sindh,PWD,Karachi Central,Female,01-07-17,188,146,0,1,82,0,0
Sindh,PWD,Karachi Central,Female,01-08-17,154,147.33,0,1,82,0,0
Sindh,PWD,Karachi Central,Female,01-09-17,134,158.67,0,1,82,0,0
Sindh,PWD,Karachi Central,Implanon,01-01-17,30,94.67,0,5,40,3,3
Sindh,PWD,Karachi Central,Implanon,01-02-17,3,43.33,0,2,82,0,0
Sindh,PWD,Karachi Central,Implanon,01-03-17,31,21.33,0,5,40,169,169
Sindh,PWD,Karachi Central,Implanon,01-04-17,77,37,0,2,82,92,92
Sindh,PWD,Karachi Central,Implanon,01-05-17,71,59.67,0,2,82,221,221
Sindh,PWD,Karachi Central,Implanon,01-06-17,37,61.67,0,2,82,184,184
Sindh,PWD,Karachi Central,Implanon,01-07-17,76,61.33,0,2,82,108,108
Sindh,PWD,Karachi Central,Implanon,01-08-17,72,61.67,0,2,82,36,36
Sindh,PWD,Karachi Central,Implanon,01-09-17,0,61.67,0,1,82,36,36
Sindh,PWD,Karachi Central,Jadelle,01-01-17,152,84,0,5,40,280,280
Sindh,PWD,Karachi Central,Jadelle,01-02-17,187,123.33,0,2,82,393,393
Sindh,PWD,Karachi Central,Jadelle,01-03-17,198,179,0,5,40,295,295
Sindh,PWD,Karachi Central,Jadelle,01-04-17,68,151,300,2,82,527,227
Sindh,PWD,Karachi Central,Jadelle,01-05-17,94,120,150,2,82,433,283
Sindh,PWD,Karachi Central,Jadelle,01-06-17,25,62.33,100,2,82,408,308
Sindh,PWD,Karachi Central,Jadelle,01-07-17,40,53,50,2,82,368,318
Sindh,PWD,Karachi Central,Jadelle,01-08-17,297,120.67,0,2,82,271,271
Sindh,PWD,Karachi Central,Jadelle,01-09-17,136,157.67,0,1,82,285,285
Sindh,PWD,Karachi Central,Male,01-01-17,0,2.5,0,3,40,0,0
Sindh,PWD,Karachi Central,Male,01-02-17,0,2.5,0,1,82,0,0
Sindh,PWD,Karachi Central,Male,01-03-17,0,2.5,0,3,40,0,0
Sindh,PWD,Karachi Central,Male,01-04-17,0,2.5,0,3,40,0,0
Sindh,PWD,Karachi Central,Male,01-05-17,0,2.5,0,3,40,0,0
Sindh,PWD,Karachi Central,Male,01-06-17,0,2.5,0,1,82,0,0
Sindh,PWD,Karachi Central,Male,01-07-17,0,2.5,0,1,82,0,0
Sindh,PWD,Karachi Central,Male,01-08-17,0,2.5,0,1,82,0,0
Sindh,PWD,Karachi Central,Male,01-09-17,0,2.5,0,1,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-01-17,0,5,0,5,40,0,0
Sindh,PWD,Karachi Central,Multiload,01-02-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-03-17,0,5,0,5,40,0,0
Sindh,PWD,Karachi Central,Multiload,01-04-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-05-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-06-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-07-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-08-17,0,5,0,2,82,0,0
Sindh,PWD,Karachi Central,Multiload,01-09-17,0,5,0,1,82,0,0
Sindh,PWD,Karachi Central,POP,01-01-17,0,0,0,5,40,0,0
Sindh,PWD,Karachi Central,POP,01-02-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-03-17,0,0,0,5,40,0,0
Sindh,PWD,Karachi Central,POP,01-04-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-05-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-06-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-07-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-08-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,POP,01-09-17,0,0,0,1,82,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-01-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-02-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-03-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-04-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-05-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-06-17,0,30,0,6,31,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-07-17,0,30,0,3,62,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-08-17,0,30,0,3,62,0,0
Sindh,PWD,Karachi East,2-Month Inj,01-09-17,0,30,0,2,62,0,0
Sindh,PWD,Karachi East,3 Month Inj.- Sayana Press,01-07-17,0,0,0,2,62,0,0
Sindh,PWD,Karachi East,3-Month Inj,01-01-17,413,360,4050,6,31,4648,598
Sindh,PWD,Karachi East,3-Month Inj,01-02-17,313,362,3650,6,31,4335,685
Sindh,PWD,Karachi East,3-Month Inj,01-03-17,486,404,3400,6,31,3849,449
Sindh,PWD,Karachi East,3-Month Inj,01-04-17,368,389,2750,6,31,3481,731
Sindh,PWD,Karachi East,3-Month Inj,01-05-17,402,418.67,2450,6,31,3079,629
Sindh,PWD,Karachi East,3-Month Inj,01-06-17,389,386.33,2050,6,31,2690,640
Sindh,PWD,Karachi East,3-Month Inj,01-07-17,410,400.33,4000,3,62,4680,680
Sindh,PWD,Karachi East,3-Month Inj,01-08-17,440,413,3350,3,62,4240,890
Sindh,PWD,Karachi East,3-Month Inj,01-09-17,286,378.67,0,2,62,412,412
Sindh,PWD,Karachi East,COC,01-01-17,675,640.67,6050,6,31,7180,1130
Sindh,PWD,Karachi East,COC,01-02-17,703,692.33,5750,6,31,6477,727
Sindh,PWD,Karachi East,COC,01-03-17,616,664.67,5000,6,31,5861,861
Sindh,PWD,Karachi East,COC,01-04-17,657,658.67,4250,6,31,5204,954
Sindh,PWD,Karachi East,COC,01-05-17,763,678.67,3300,6,31,4441,1141
Sindh,PWD,Karachi East,COC,01-06-17,1040,820,2068,6,31,3401,1333
Sindh,PWD,Karachi East,COC,01-07-17,967,923.33,4508,3,62,6274,1766
Sindh,PWD,Karachi East,COC,01-08-17,942,983,3208,3,62,5332,2124
Sindh,PWD,Karachi East,COC,01-09-17,434,781,0,2,62,1221,1221
Sindh,PWD,Karachi East,Condom,01-01-17,30618,28554.67,168000,6,31,208950,40950
Sindh,PWD,Karachi East,Condom,01-02-17,35427,31359,135000,6,31,173523,38523
Sindh,PWD,Karachi East,Condom,01-03-17,35089,33711.33,105000,6,31,138434,33434
Sindh,PWD,Karachi East,Condom,01-04-17,40216,36910.67,60000,6,31,98218,38218
Sindh,PWD,Karachi East,Condom,01-05-17,37454,37586.33,30000,6,31,60764,30764
Sindh,PWD,Karachi East,Condom,01-06-17,38062,38577.33,0,6,31,22702,22702
Sindh,PWD,Karachi East,Condom,01-07-17,23008,32841.33,51000,3,62,62694,11694
Sindh,PWD,Karachi East,Condom,01-08-17,30055,30375,0,3,62,32639,32639
Sindh,PWD,Karachi East,Condom,01-09-17,14635,22566,0,2,62,8154,8154
Sindh,PWD,Karachi East,Copper-T-380A,01-01-17,19,27.67,420,6,31,527,107
Sindh,PWD,Karachi East,Copper-T-380A,01-02-17,28,25,385,6,31,499,114
Sindh,PWD,Karachi East,Copper-T-380A,01-03-17,23,23.33,345,6,31,476,131
Sindh,PWD,Karachi East,Copper-T-380A,01-04-17,58,36.33,290,6,31,418,128
Sindh,PWD,Karachi East,Copper-T-380A,01-05-17,27,36,195,6,31,391,196
Sindh,PWD,Karachi East,Copper-T-380A,01-06-17,45,43.33,110,6,31,346,236
Sindh,PWD,Karachi East,Copper-T-380A,01-07-17,32,34.67,960,3,62,1214,254
Sindh,PWD,Karachi East,Copper-T-380A,01-08-17,47,41.33,950,3,62,1167,217
Sindh,PWD,Karachi East,Copper-T-380A,01-09-17,18,32.33,0,2,62,110,110
Sindh,PWD,Karachi East,Disposable Syringes 5ml,01-07-17,0,0,0,2,62,0,0
Sindh,PWD,Karachi East,ECP,01-01-17,92,108,500,6,31,887,387
Sindh,PWD,Karachi East,ECP,01-02-17,102,101,450,6,31,785,335
Sindh,PWD,Karachi East,ECP,01-03-17,137,110.33,360,6,31,648,288
Sindh,PWD,Karachi East,ECP,01-04-17,165,134.67,170,6,31,483,313
Sindh,PWD,Karachi East,ECP,01-05-17,126,142.67,80,6,31,357,277
Sindh,PWD,Karachi East,ECP,01-06-17,211,167.33,0,6,31,146,146
Sindh,PWD,Karachi East,ECP,01-07-17,77,138,0,3,62,69,69
Sindh,PWD,Karachi East,ECP,01-08-17,16,101.33,0,3,62,53,53
Sindh,PWD,Karachi East,ECP,01-09-17,11,34.67,0,2,62,37,37
Sindh,PWD,Karachi East,Female,01-01-17,13,8.33,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-02-17,8,10.33,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-03-17,4,8.33,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-04-17,8,6.67,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-05-17,16,9.33,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-06-17,5,9.67,0,3,31,0,0
Sindh,PWD,Karachi East,Female,01-07-17,9,10,0,2,62,0,0
Sindh,PWD,Karachi East,Female,01-08-17,11,8.33,0,2,62,0,0
Sindh,PWD,Karachi East,Female,01-09-17,12,10.67,0,2,62,0,0
Sindh,PWD,Karachi East,Implanon,01-01-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-02-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-03-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-04-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-05-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-06-17,0,14.67,0,6,31,0,0
Sindh,PWD,Karachi East,Implanon,01-07-17,0,14.67,0,3,62,0,0
Sindh,PWD,Karachi East,Implanon,01-08-17,0,14.67,0,3,62,0,0
Sindh,PWD,Karachi East,Implanon,01-09-17,0,14.67,0,2,62,0,0
Sindh,PWD,Karachi East,Jadelle,01-01-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-02-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-03-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-04-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-05-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-06-17,0,153.67,0,6,31,0,0
Sindh,PWD,Karachi East,Jadelle,01-07-17,0,153.67,100,3,62,100,0
Sindh,PWD,Karachi East,Jadelle,01-08-17,0,153.67,100,3,62,100,0
Sindh,PWD,Karachi East,Jadelle,01-09-17,0,153.67,0,2,62,0,0
Sindh,PWD,Karachi East,Male,01-01-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-02-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-03-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-04-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-05-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-06-17,0,6,0,3,31,0,0
Sindh,PWD,Karachi East,Male,01-07-17,1,4.33,0,2,62,0,0
Sindh,PWD,Karachi East,Male,01-08-17,3,1.67,0,2,62,0,0
Sindh,PWD,Karachi East,Male,01-09-17,0,1.67,0,2,62,0,0
Sindh,PWD,Karachi East,Multiload,01-01-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-02-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-03-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-04-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-05-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-06-17,0,13.33,0,6,31,0,0
Sindh,PWD,Karachi East,Multiload,01-07-17,0,13.33,0,3,62,0,0
Sindh,PWD,Karachi East,Multiload,01-08-17,0,13.33,0,3,62,0,0
Sindh,PWD,Karachi East,Multiload,01-09-17,0,13.33,0,2,62,0,0
Sindh,PWD,Karachi East,POP,01-01-17,44,67.67,0,6,31,36,36
Sindh,PWD,Karachi East,POP,01-02-17,10,40.67,0,6,31,26,26
Sindh,PWD,Karachi East,POP,01-03-17,4,19.33,0,6,31,22,22
Sindh,PWD,Karachi East,POP,01-04-17,7,7,0,6,31,15,15
Sindh,PWD,Karachi East,POP,01-05-17,0,7,0,6,31,15,15
Sindh,PWD,Karachi East,POP,01-06-17,15,8.67,0,6,31,0,0
Sindh,PWD,Karachi East,POP,01-07-17,0,8.67,0,3,62,0,0
Sindh,PWD,Karachi East,POP,01-08-17,0,8.67,0,3,62,0,0
Sindh,PWD,Karachi East,POP,01-09-17,0,8.67,0,2,62,0,0
Sindh,PWD,Karachi South,2-Month Inj,01-01-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-02-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-03-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-04-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-05-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-06-17,0,19.67,0,4,53,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-07-17,0,19.67,0,2,106,3099,3099
Sindh,PWD,Karachi South,2-Month Inj,01-08-17,0,19.67,0,2,106,3099,3099
Sindh,PWD,Karachi South,3-Month Inj,01-01-17,2016,2088.67,11900,4,53,16419,4519
Sindh,PWD,Karachi South,3-Month Inj,01-02-17,2080,2070.33,9875,4,53,14339,4464
Sindh,PWD,Karachi South,3-Month Inj,01-03-17,2289,2128.33,7664,4,53,12050,4386
Sindh,PWD,Karachi South,3-Month Inj,01-04-17,3586,2651.67,4364,4,53,8517,4153
Sindh,PWD,Karachi South,3-Month Inj,01-05-17,3039,2971.33,13925,4,53,20278,6353
Sindh,PWD,Karachi South,3-Month Inj,01-06-17,1781,2802,13475,4,53,18497,5022
Sindh,PWD,Karachi South,3-Month Inj,01-07-17,1942,2254,12375,2,106,16555,4180
Sindh,PWD,Karachi South,3-Month Inj,01-08-17,1878,1867,10625,2,106,14677,4052
Sindh,PWD,Karachi South,COC,01-01-17,3365,3809.33,18975,4,53,23734,4759
Sindh,PWD,Karachi South,COC,01-02-17,3567,3745,12493,4,53,20182,7689
Sindh,PWD,Karachi South,COC,01-03-17,3947,3626.33,6660,4,53,16235,9575
Sindh,PWD,Karachi South,COC,01-04-17,4524,4012.67,1248,4,53,11711,10463
Sindh,PWD,Karachi South,COC,01-05-17,4302,4257.67,20628,4,53,40049,19421
Sindh,PWD,Karachi South,COC,01-06-17,3598,4141.33,19188,4,53,36451,17263
Sindh,PWD,Karachi South,COC,01-07-17,4149,4016.33,17328,2,106,32302,14974
Sindh,PWD,Karachi South,COC,01-08-17,4155,3967.33,12498,2,106,28147,15649
Sindh,PWD,Karachi South,Condom,01-01-17,74976,75851.33,160270,4,53,302799,142529
Sindh,PWD,Karachi South,Condom,01-02-17,77567,75683.67,87170,4,53,225252,138082
Sindh,PWD,Karachi South,Condom,01-03-17,80820,77787.67,77670,4,53,216432,138762
Sindh,PWD,Karachi South,Condom,01-04-17,66510,74965.67,30270,4,53,149922,119652
Sindh,PWD,Karachi South,Condom,01-05-17,63952,70427.33,130570,4,53,391970,261400
Sindh,PWD,Karachi South,Condom,01-06-17,68712,66391.33,106570,4,53,323258,216688
Sindh,PWD,Karachi South,Condom,01-07-17,71111,67925,98070,2,106,252147,154077
Sindh,PWD,Karachi South,Condom,01-08-17,54163,64662,68670,2,106,197984,129314
Sindh,PWD,Karachi South,Copper-T-380A,01-01-17,431,499,5411,4,53,8037,2626
Sindh,PWD,Karachi South,Copper-T-380A,01-02-17,469,498.67,4486,4,53,7578,3092
Sindh,PWD,Karachi South,Copper-T-380A,01-03-17,712,537.33,2930,4,53,6866,3936
Sindh,PWD,Karachi South,Copper-T-380A,01-04-17,678,619.67,2630,4,53,6188,3558
Sindh,PWD,Karachi South,Copper-T-380A,01-05-17,509,633,2811,4,53,6579,3768
Sindh,PWD,Karachi South,Copper-T-380A,01-06-17,290,492.33,2793,4,53,6289,3496
Sindh,PWD,Karachi South,Copper-T-380A,01-07-17,215,338,2668,2,106,6074,3406
Sindh,PWD,Karachi South,Copper-T-380A,01-08-17,341,282,2438,2,106,5733,3295
Sindh,PWD,Karachi South,ECP,01-01-17,5,2.67,164,4,53,282,118
Sindh,PWD,Karachi South,ECP,01-02-17,3,3,164,4,53,279,115
Sindh,PWD,Karachi South,ECP,01-03-17,5,4.33,144,4,53,274,130
Sindh,PWD,Karachi South,ECP,01-04-17,6,4.67,144,4,53,268,124
Sindh,PWD,Karachi South,ECP,01-05-17,58,23,1114,4,53,1590,476
Sindh,PWD,Karachi South,ECP,01-06-17,114,59.33,1074,4,53,1476,402
Sindh,PWD,Karachi South,ECP,01-07-17,88,86.67,994,2,106,1388,394
Sindh,PWD,Karachi South,ECP,01-08-17,180,127.33,644,2,106,1208,564
Sindh,PWD,Karachi South,Female,01-01-17,393,369,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-02-17,351,366.67,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-03-17,368,370.67,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-04-17,372,363.67,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-05-17,371,370.33,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-06-17,253,332,0,2,53,0,0
Sindh,PWD,Karachi South,Female,01-07-17,364,329.33,0,1,106,0,0
Sindh,PWD,Karachi South,Female,01-08-17,364,327,0,1,106,0,0
Sindh,PWD,Karachi South,Implanon,01-01-17,58,43.67,0,4,53,452,452
Sindh,PWD,Karachi South,Implanon,01-02-17,35,42,0,4,53,432,432
Sindh,PWD,Karachi South,Implanon,01-03-17,60,51,0,4,53,396,396
Sindh,PWD,Karachi South,Implanon,01-04-17,34,43,0,4,53,362,362
Sindh,PWD,Karachi South,Implanon,01-05-17,52,48.67,0,4,53,710,710
Sindh,PWD,Karachi South,Implanon,01-06-17,35,40.33,0,4,53,675,675
Sindh,PWD,Karachi South,Implanon,01-07-17,177,88,0,2,106,518,518
Sindh,PWD,Karachi South,Implanon,01-08-17,69,93.67,0,2,106,449,449
Sindh,PWD,Karachi South,Jadelle,01-01-17,66,70.67,0,4,53,494,494
Sindh,PWD,Karachi South,Jadelle,01-02-17,119,93,0,4,53,390,390
Sindh,PWD,Karachi South,Jadelle,01-03-17,58,81,0,4,53,412,412
Sindh,PWD,Karachi South,Jadelle,01-04-17,177,118,0,4,53,354,354
Sindh,PWD,Karachi South,Jadelle,01-05-17,91,108.67,80,4,53,503,423
Sindh,PWD,Karachi South,Jadelle,01-06-17,39,102.33,80,4,53,464,384
Sindh,PWD,Karachi South,Jadelle,01-07-17,142,90.67,10,2,106,322,312
Sindh,PWD,Karachi South,Jadelle,01-08-17,86,89,0,2,106,236,236
Sindh,PWD,Karachi South,Male,01-01-17,0,2,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-02-17,2,2.33,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-03-17,2,2.67,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-04-17,0,2.67,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-05-17,0,2.67,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-06-17,0,2.67,0,2,53,0,0
Sindh,PWD,Karachi South,Male,01-07-17,4,2.67,0,1,106,0,0
Sindh,PWD,Karachi South,Male,01-08-17,7,4.33,0,1,106,0,0
Sindh,PWD,Karachi South,Multiload,01-01-17,21,24.33,1,4,53,556,555
Sindh,PWD,Karachi South,Multiload,01-02-17,5,19.67,1,4,53,551,550
Sindh,PWD,Karachi South,Multiload,01-03-17,0,19.67,1,4,53,551,550
Sindh,PWD,Karachi South,Multiload,01-04-17,0,19.67,1,4,53,551,550
Sindh,PWD,Karachi South,Multiload,01-05-17,0,19.67,1,4,53,551,550
Sindh,PWD,Karachi South,Multiload,01-06-17,0,19.67,1,4,53,551,550
Sindh,PWD,Karachi South,Multiload,01-07-17,0,19.67,1,2,106,551,550
Sindh,PWD,Karachi South,Multiload,01-08-17,0,19.67,1,2,106,551,550
Sindh,PWD,Karachi South,POP,01-01-17,43,50.33,0,4,53,817,817
Sindh,PWD,Karachi South,POP,01-02-17,16,39.67,0,4,53,801,801
Sindh,PWD,Karachi South,POP,01-03-17,26,28.33,0,4,53,775,775
Sindh,PWD,Karachi South,POP,01-04-17,52,31.33,0,4,53,723,723
Sindh,PWD,Karachi South,POP,01-05-17,14,30.67,0,4,53,709,709
Sindh,PWD,Karachi South,POP,01-06-17,36,34,0,4,53,673,673
Sindh,PWD,Karachi South,POP,01-07-17,61,37,0,2,106,612,612
Sindh,PWD,Karachi South,POP,01-08-17,65,54,0,2,106,547,547
Sindh,PWD,Karachi West,2-Month Inj,01-01-17,0,29,0,4,46,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-02-17,0,29,0,2,92,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-03-17,0,29,0,4,46,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-04-17,0,29,0,4,46,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-05-17,0,29,0,4,46,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-06-17,0,29,0,4,46,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-07-17,0,29,0,2,92,0,0
Sindh,PWD,Karachi West,2-Month Inj,01-08-17,0,29,0,2,92,0,0
Sindh,PWD,Karachi West,3 Month Inj.- Sayana Press,01-06-17,0,0,0,2,46,0,0
Sindh,PWD,Karachi West,3-Month Inj,01-01-17,1405,1455.33,10897,4,46,13554,2657
Sindh,PWD,Karachi West,3-Month Inj,01-02-17,1428,1398,9237,2,92,12126,2889
Sindh,PWD,Karachi West,3-Month Inj,01-03-17,985,1272.67,7537,4,46,11141,3604
Sindh,PWD,Karachi West,3-Month Inj,01-04-17,1287,1233.33,6308,4,46,9898,3590
Sindh,PWD,Karachi West,3-Month Inj,01-05-17,1366,1212.67,12574,4,46,16132,3558
Sindh,PWD,Karachi West,3-Month Inj,01-06-17,1093,1248.67,11474,4,46,15154,3680
Sindh,PWD,Karachi West,3-Month Inj,01-07-17,1309,1256,10188,2,92,13845,3657
Sindh,PWD,Karachi West,3-Month Inj,01-08-17,1423,1275,8780,2,92,12422,3642
Sindh,PWD,Karachi West,COC,01-01-17,1963,1711,10158,4,46,12744,2586
Sindh,PWD,Karachi West,COC,01-02-17,1804,1756.33,7482,2,92,10940,3458
Sindh,PWD,Karachi West,COC,01-03-17,1154,1640.33,6366,4,46,9786,3420
Sindh,PWD,Karachi West,COC,01-04-17,1405,1454.33,5722,4,46,8381,2659
Sindh,PWD,Karachi West,COC,01-05-17,1732,1430.33,13858,4,46,16249,2391
Sindh,PWD,Karachi West,COC,01-06-17,1316,1484.33,12364,4,46,14933,2569
Sindh,PWD,Karachi West,COC,01-07-17,1572,1540,10988,2,92,13361,2373
